"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18","X2020.09.19","X2020.09.20","X2020.09.21","X2020.09.22","X2020.09.23","X2020.09.24","X2020.09.25","X2020.09.26","X2020.09.27","X2020.09.28","X2020.09.29","X2020.09.30","X2020.10.01","X2020.10.02","X2020.10.03","X2020.10.04","X2020.10.05","X2020.10.06","X2020.10.07","X2020.10.08","X2020.10.09","X2020.10.10","X2020.10.11","X2020.10.12","X2020.10.13","X2020.10.14","X2020.10.15","X2020.10.16","X2020.10.17","X2020.10.18","X2020.10.19","X2020.10.20","X2020.10.21","X2020.10.22","X2020.10.23","X2020.10.24","X2020.10.25","X2020.10.26","X2020.10.27","X2020.10.28","X2020.10.29","X2020.10.30","X2020.10.31","X2020.11.01","X2020.11.02","X2020.11.03","X2020.11.04","X2020.11.05","X2020.11.06","X2020.11.07","X2020.11.08","X2020.11.09","X2020.11.10","X2020.11.11","X2020.11.12","X2020.11.13","X2020.11.14","X2020.11.15","X2020.11.16","X2020.11.17","X2020.11.18","X2020.11.19","X2020.11.20","X2020.11.21","X2020.11.22","X2020.11.23","X2020.11.24","X2020.11.25","X2020.11.26","X2020.11.27","X2020.11.28","X2020.11.29","X2020.11.30","X2020.12.01","X2020.12.02","X2020.12.03","X2020.12.04","X2020.12.05","X2020.12.06","X2020.12.07","X2020.12.08","X2020.12.09","X2020.12.10","X2020.12.11","X2020.12.12","X2020.12.13","X2020.12.14","X2020.12.15","X2020.12.16","X2020.12.17","X2020.12.18","X2020.12.19","X2020.12.20","X2020.12.21","X2020.12.22","X2020.12.23","X2020.12.24","X2020.12.25","X2020.12.26","X2020.12.27","X2020.12.28","X2020.12.29","X2020.12.30","X2020.12.31","X2021.01.01","X2021.01.02","X2021.01.03","X2021.01.04","X2021.01.05","X2021.01.06","X2021.01.07","X2021.01.08","X2021.01.09","X2021.01.10","X2021.01.11","X2021.01.12","X2021.01.13","X2021.01.14","X2021.01.15","X2021.01.16","X2021.01.17","X2021.01.18","X2021.01.19","X2021.01.20","X2021.01.21","X2021.01.22","X2021.01.23","X2021.01.24","X2021.01.25","X2021.01.26","X2021.01.27","X2021.01.28","X2021.01.29","X2021.01.30","X2021.01.31","X2021.02.01","X2021.02.02","X2021.02.03","X2021.02.04","X2021.02.05","X2021.02.06","X2021.02.07","X2021.02.08","X2021.02.09","X2021.02.10","X2021.02.11","X2021.02.12","X2021.02.13","X2021.02.14","X2021.02.15","X2021.02.16","X2021.02.17","X2021.02.18","X2021.02.19","X2021.02.20","X2021.02.21","X2021.02.22","X2021.02.23","X2021.02.24","X2021.02.25","X2021.02.26","X2021.02.27","X2021.02.28","X2021.03.01","X2021.03.02","X2021.03.03","X2021.03.04","X2021.03.05","X2021.03.06","X2021.03.07","X2021.03.08","X2021.03.09","X2021.03.10","X2021.03.11","X2021.03.12","X2021.03.13","X2021.03.14","X2021.03.15","X2021.03.16","X2021.03.17","X2021.03.18","X2021.03.19","X2021.03.20","X2021.03.21","X2021.03.22","X2021.03.23","X2021.03.24","X2021.03.25","X2021.03.26","X2021.03.27","X2021.03.28","X2021.03.29","X2021.03.30","X2021.03.31","X2021.04.01","X2021.04.02","X2021.04.03","X2021.04.04","X2021.04.05","X2021.04.06","X2021.04.07","X2021.04.08","X2021.04.09","X2021.04.10","X2021.04.11","X2021.04.12","X2021.04.13","X2021.04.14","X2021.04.15","X2021.04.16","X2021.04.17","X2021.04.18","X2021.04.19","X2021.04.20","X2021.04.21","X2021.04.22","X2021.04.23","X2021.04.24","X2021.04.25","X2021.04.26","X2021.04.27","X2021.04.28","X2021.04.29","X2021.04.30","X2021.05.01","X2021.05.02","X2021.05.03","X2021.05.04","X2021.05.05","X2021.05.06","X2021.05.07","X2021.05.08","X2021.05.09","X2021.05.10","X2021.05.11","X2021.05.12","X2021.05.13","X2021.05.14","X2021.05.15","X2021.05.16","X2021.05.17","X2021.05.18","X2021.05.19","X2021.05.20","X2021.05.21","X2021.05.22","X2021.05.23","X2021.05.24","X2021.05.25","X2021.05.26","X2021.05.27","X2021.05.28","X2021.05.29","X2021.05.30","X2021.05.31","X2021.06.01","X2021.06.02","X2021.06.03","X2021.06.04","X2021.06.05","X2021.06.06","X2021.06.07","X2021.06.08","X2021.06.09","X2021.06.10","X2021.06.11","X2021.06.12","X2021.06.13","X2021.06.14","X2021.06.15","X2021.06.16","X2021.06.17","X2021.06.18","X2021.06.19","X2021.06.20","X2021.06.21","X2021.06.22","X2021.06.23","X2021.06.24","X2021.06.25","X2021.06.26","X2021.06.27","X2021.06.28","X2021.06.29","X2021.06.30","X2021.07.01","X2021.07.02","X2021.07.03","X2021.07.04","X2021.07.05","X2021.07.06","X2021.07.07","X2021.07.08","X2021.07.09","X2021.07.10","X2021.07.11","X2021.07.12","X2021.07.13","X2021.07.14","X2021.07.15","X2021.07.16","X2021.07.17","X2021.07.18","X2021.07.19","X2021.07.20","X2021.07.21","X2021.07.22","X2021.07.23","X2021.07.24","X2021.07.25","X2021.07.26","X2021.07.27","X2021.07.28","X2021.07.29","X2021.07.30","X2021.07.31","X2021.08.01","X2021.08.02","X2021.08.03","X2021.08.04","X2021.08.05","X2021.08.06","X2021.08.07","X2021.08.08","X2021.08.09","X2021.08.10","X2021.08.11","X2021.08.12","X2021.08.13","X2021.08.14","X2021.08.15","X2021.08.16","X2021.08.17","X2021.08.18","X2021.08.19","X2021.08.20","X2021.08.21","X2021.08.22","X2021.08.23","X2021.08.24","X2021.08.25","X2021.08.26","X2021.08.27","X2021.08.28","X2021.08.29","X2021.08.30","X2021.08.31","X2021.09.01","X2021.09.02","X2021.09.03","X2021.09.04","X2021.09.05","X2021.09.06","X2021.09.07","X2021.09.08","X2021.09.09","X2021.09.10","X2021.09.11","X2021.09.12","X2021.09.13","X2021.09.14","X2021.09.15","X2021.09.16","X2021.09.17","X2021.09.18"
"192","city","Atlanta","driving","","Georgia","United States",100,105.48,105.94,111.42,127.24,116.7,89.95,98.54,102.1,102.48,106.04,121.81,120.51,81.1,96.8,104.68,101.57,109.31,123.06,125.39,85.24,100.76,104.02,103.25,104.06,121.51,100.51,91.09,105.1,107.67,110.33,119.63,152.76,133.11,92.15,105.7,108.68,110.06,109.55,132.68,135.08,90.98,102.08,112.15,115.81,122.97,141.49,149.82,99.72,106.45,107.81,110.75,115.4,151.23,147.1,100.21,111.5,110.46,115.19,111.67,117.87,107.6,73.28,80.92,75.83,72.9,74.45,78.9,70.56,46.85,55.3,55.86,62.67,61.9,68.76,60.49,45.44,57.98,53.52,58.61,59.74,60.72,48.82,40.35,53.94,54.03,55.37,58.28,65.17,59.29,35.11,58.81,60.92,64.77,66.63,75.16,70.02,45.33,67.71,66.86,67.87,61.56,80.63,76.7,59.04,71.86,74.23,70.56,77.82,92.43,91.03,71.51,81.02,85.57,85.53,89.61,93.32,100.45,73.57,NA,NA,95.47,99.15,115.86,114.6,88.4,95.92,105,102.23,110.54,129.18,122.39,95.04,91.19,103.39,103.99,112.74,131.78,126.31,96.01,108.98,109.61,112.47,118.51,130.82,133.24,103.98,113.36,119.26,119.52,127.96,146.71,150.77,109.37,117.63,121.56,124.83,131.91,157.97,153.87,106.57,122.11,122.95,125.6,134.11,154.66,153.49,117.54,125.79,128.7,132.21,144.06,150.89,127.83,111.94,123.14,123.97,129.54,135.09,157.96,153.07,112.43,126.32,128.95,132.22,138.1,158.01,155.24,118.63,128.2,128.91,133.62,138.42,155.71,152.64,119.83,128.4,130.99,133.09,138.1,152.6,155.94,117.71,128.93,134.57,134.3,138.7,158.04,159.53,120.52,127.75,131.32,131.62,136.82,156.18,155.34,120.12,124.59,126.37,126.71,130.73,150.68,155.15,114.43,118.95,117.55,126.12,129.38,149.15,152.31,111.61,120.73,126.05,129.92,138.13,168.82,163.34,131.21,115.79,125.28,127.27,132.13,156.18,159.44,115.61,126.48,125.07,122.8,127.02,160.94,160.74,116.48,119.18,123.31,124.33,123.65,151.22,154.95,112.41,116.08,113.97,123.83,129.3,152.15,155.24,111.55,116.88,119.09,122.49,129.7,151.57,136.88,105.32,118.7,121,125.05,130.89,156.8,158.13,115.08,117.24,119.28,122.94,128.21,155.47,149.96,110.39,115.05,119.99,116.07,129.86,170.8,160.08,109.31,114.8,116.68,109.34,114.76,137.66,133.96,100.42,107.05,109.75,109.89,106.81,141.2,140.03,99.33,107.44,109.52,114.41,119.86,146.54,140.03,102.84,118.21,126.69,132.6,71.01,111.05,118.94,91.47,106.01,107.91,111.82,115.04,131.43,135.64,97.48,106.95,109.82,113.4,118.65,139.36,134.39,101.26,110.71,116.26,113.62,122.35,148.73,145.65,105.3,126.52,131.49,138.63,99.46,55.7,105.59,94.39,112.64,119.7,128.92,141.27,98.74,132.1,99.4,112.19,119.6,106.8,106.1,119.7,122.31,93.15,100.26,103.53,105.93,112.45,131.46,127.41,99.15,106.88,102.7,100.99,105.01,124.6,129.32,92.64,100.18,103.73,103.09,110.72,129.84,129.48,89.49,100.43,103.46,108.67,110.23,130.07,123.17,95.8,104.18,107.32,116.16,117.45,138.03,138.17,109.64,100.49,99.59,112.15,108.23,135.4,139.45,103.72,105.15,113.14,120.89,125.18,135.37,146.77,111.12,108.37,111.37,122.75,130.56,166.97,184.34,139.23,123.57,120.59,124.42,130.64,NA,164.12,121.67,124.18,118.89,126.16,133.96,166.83,180.58,126.47,128.69,126.27,133.1,131.19,167.56,168.52,112.71,130.52,132.75,127.4,149.62,175.6,164.59,110.81,133.92,135.15,138.63,137.22,159.42,148.23,127.53,134.53,137.8,136.77,144.37,166.25,169.94,129.33,131.31,136.64,135.78,141.74,165.55,146.42,132.28,131.29,135.39,139.99,146.49,168.42,176.78,126.12,119.38,124.84,147.7,150.91,180.45,177.7,122.63,132.21,142.07,128.11,146.86,171.22,176.9,133.88,138.49,141.38,147.14,153.33,181.49,185.34,138.49,144.15,151.39,159.57,166.77,191.78,176.3,139.79,124.18,149,151.18,158.29,181.64,176.34,132.56,141.41,145.81,153.53,159.04,182.3,191.03,140.63,151.33,157.65,161.43,172.88,200.63,169.23,123.93,146.29,147.76,160.68,164.92,189.71,183.89,139.96,152.46,152.25,161.79,168.92,179.88,168.52,130.26,129.64,154.71,155.49,166.75,184.46,180.05,131.97,145.65,152.28,159.68,171.88,197.07,198.23,141.01,150.02,153.08,158.98,169.06,186.58,182.84,135.85,151.34,155.95,160.17,163.05,185.78,181.61,134.79,149.68,150.86,152.31,154.97,179.65,172.85,131.48,147.88,150.7,149.81,160.47,184.45,171.78,127.36,144.88,138.92,155.07,156.09,178.43,166.2,123.8,147.63,150.02,149.04,153.44,176.85,173.94,127.29,141.92,134.83,155.08,162.93,193.28,170.66,136.23,119.01,143.6,147.52,156.99,179.44,168.99,125.11,139.42,146.6,148.23,151.27,176.39,172.06
"193","city","Atlanta","transit","","Georgia","United States",100,99.32,100.88,102.85,100.49,88.7,73.27,89.46,96.53,92.46,91.72,98.05,90.04,68.57,91.69,95.24,94.42,94.36,93.7,86.36,72.53,97.2,98.18,96.69,90.55,98.94,77.33,78.35,95.78,96.51,100.89,103.06,115.91,97.99,75.79,96.49,98.03,97.03,90,100.83,95.36,76.02,89.08,99.75,98.77,102.78,110.34,111.21,81.43,94.69,93.72,89.88,93.15,112.2,105.06,80.01,99.67,94.27,95.35,86.77,83.55,74.79,56.72,65.86,61.47,57.72,54.02,55.67,45.68,35.83,44.15,42.78,43.47,46.29,48.84,45.2,40.18,49.92,43.46,43.82,43.9,42.97,39.02,35.59,44.19,42.36,43.97,45.27,44.01,41.58,31.44,45.54,46.89,43.81,42.48,45.81,43.42,34.37,49.36,44.18,41.57,37.75,45.62,41.79,36.11,44.51,44.69,40.54,41.75,45.74,43.96,40.53,47.32,46.43,45.96,46.97,45.19,44.4,38.34,NA,NA,47.55,48.41,50.75,50.5,44.89,49.76,52.14,48.56,50.61,55.96,52.68,47.36,46.42,51.44,48.13,53.28,56.85,54.79,48.26,53.76,53.6,55.19,55.19,56.09,58.13,54.09,57.52,58.12,56.71,58.31,63.7,63.51,50.78,59.05,57.71,57.69,60.89,67.48,63.55,50.16,60.69,59.06,59.12,61.42,64.11,59.44,55.91,61.62,59.23,59.72,64.08,69.17,54.4,52.61,59.96,60.61,61.03,61.14,65.4,62.67,49.82,60.55,58.05,60.11,61.8,65.76,60.98,52.99,60.41,59.26,61.37,60.29,61.56,55.81,53.35,61.55,58.31,56.97,60.14,61.26,60.23,49.67,60.62,62.2,60.48,60.71,64.63,63.09,54.05,59.67,62.43,60.34,61.51,64.94,60.65,55.12,62.79,63.87,61.88,59.41,64.55,63.36,53.48,61.28,56.29,60.87,61.32,63.32,61.43,51.85,59.31,61.7,62.43,65.25,69.14,66.46,55.94,55.04,57.52,57.28,56.2,61.12,57.98,47.7,55.59,52.38,51,57.58,62.79,62.52,52.22,57.86,56.02,59.24,54.78,62.42,61.11,51.03,58.25,52.82,56.95,57.69,61.31,59.96,48.23,56.77,55.12,56.05,58.15,60.7,54.14,47.44,58.6,59.24,58.62,57.43,59.38,59.27,46.61,56.64,56.35,56.27,58.7,63.61,57.33,47.07,57,57.5,53.46,52.96,64.64,61.24,48.92,55.42,54.02,52.23,55.95,60.79,55.02,46.92,55.08,54.77,53.1,50.41,60.51,54.25,46.24,52.76,52.96,52.14,52.89,58.6,55.48,47.73,54.56,55.71,51.51,33.77,48.5,49.35,43.98,49.61,49.81,52.67,50.15,51.13,52.03,44.37,51.21,51.4,51.53,52.12,57.46,51.4,42.74,53.39,51.81,46.97,47.5,53.68,52.6,43.08,53.22,51.25,52.26,39.82,25.96,42.61,41.87,53.45,51.76,52.77,55.33,41.4,50.15,43.26,52.45,54.32,45.86,44.4,48.43,44.88,41.07,47.99,49.16,48.49,49.62,53.75,48.77,43.82,52.46,47.7,46.04,45.79,49.05,46.7,40.57,48.86,47.99,46.25,46.95,49.88,46.56,38.31,46.58,47.55,47.11,47.42,49.45,44,39.73,48.89,47.16,48.77,48.59,53.69,48.12,43.18,44.88,47.09,49.63,46.63,51.63,48.19,40.92,47.41,49.74,50.48,52.26,50.01,51.56,44.01,49.61,48.54,51.69,53.48,59.68,59.89,49.57,54.85,52.18,51.49,54.54,NA,59.76,51.2,54.74,50.03,52.36,56.89,62.97,62.68,49.53,56.16,52.77,55.88,53.32,63.24,60.61,45.5,54.91,54.8,51.48,60.4,65.86,58.61,49.67,60.21,58.55,57.9,59.98,66.8,56.56,53.07,60.82,57.66,56.74,58.14,65.58,61.65,52.84,55.43,57.73,53.35,57.04,63.19,56.94,54.84,61.45,60.91,59.68,60.87,65.56,66.6,54.35,56.97,56.22,62.98,63.14,71.07,66.1,55.73,63.51,66.16,64.36,68.98,76.23,75.57,61.79,67.37,67.01,66.96,68.22,76.25,73.64,62.48,67.54,67.44,70.41,69.98,80.73,71.52,62.49,64.43,70.57,69.83,72.28,77.41,68.24,60.54,69.24,67.95,66.92,71.07,77.47,77.7,61.93,72.88,73.77,73.61,75.8,86.38,67.61,60.92,71.11,69.14,73,74.6,79.07,73.63,67.4,73.54,70.24,74.59,76.94,77.4,72.84,61.19,69.03,74.97,73.08,76.34,75.85,69.43,61.88,71,73.32,73.04,77.36,82.03,81.93,65.02,75.62,73.55,77.34,85.4,80.64,77.86,64.33,77.48,77.58,78.46,78.06,80.07,73.97,64.34,74.64,76.57,74.04,78.43,82.12,74.03,63.09,79,76.02,73.78,79.19,88.98,76.03,69.35,78.65,73.98,82.95,79.67,83.96,76.69,70.32,90.94,89.47,82.12,82.29,85.06,79.75,68.97,80.82,73.42,79.18,83.65,94.35,89.51,72.08,71.68,80.42,79.48,82.77,87.07,78.02,68.42,80.97,78.62,77.42,78.7,89.6,90.28
"194","city","Atlanta","walking","","Georgia","United States",100,104.02,111.64,111.78,127.28,133.7,97.93,94.91,91.86,94.28,91.45,121.46,146.31,83.89,92.91,104.12,96.88,104.24,115.55,133.42,87.98,99.12,99.86,96.62,87.34,123.68,117.79,93.38,88.23,98.22,104.26,105.48,174.38,184.49,105.18,100.85,91.09,98.93,92.87,128.2,165.04,91.97,84.34,104.61,105.04,116.72,150.32,212.02,111.16,91.17,99.01,91.76,97.09,145.73,185.97,106.93,106.24,101.02,103.61,102.56,113.7,123.23,68.85,72.24,70.64,68.41,71.72,75.02,70.74,45.51,45.73,51.06,61.44,60.33,66.06,63.06,48.8,56.85,46.92,56.34,57.71,60.19,53.31,45.92,55.13,53.37,55.49,58.74,64.38,62.96,33.81,56.49,59.84,62.57,62.65,73.28,71.06,42.35,65.97,64.32,63.79,53.42,75.26,78.61,58.86,69.41,71.54,61.93,71.26,87.8,92.88,73.36,77.85,82.66,81.66,86.06,83.43,100.46,70.88,NA,NA,94.41,98.72,117.24,124.11,93.34,95.88,106.92,100.17,111.03,124.64,135.31,103.29,95.89,101.81,96.87,112.14,139.39,135.12,102.27,117.96,114.28,117.83,121,129,151.34,114.9,114.49,115.85,114.83,130.58,152.92,168,112.12,116.13,118.47,122.79,130.03,173.32,174.62,110.45,118.98,124.51,123.18,135.06,163.61,165.96,128.97,126.08,127.47,134.39,143.35,176.04,161.44,128.36,124.35,126.5,132.69,137.58,171.21,178.05,122.62,132.84,132.84,134.7,144.73,170.92,175.65,128.75,131.03,129.25,141.06,146.74,172.12,174.58,134.19,136.66,139.1,139.46,143.29,164.1,183.81,131.39,133.6,143.46,141.69,146.61,173.13,191.75,139.66,135.38,139.86,140.34,148.75,177.21,194.53,146.1,140.61,140.5,137.72,140.85,169.1,193.3,132.39,131.57,124.53,140.48,144.23,172.15,190.41,123.49,130.95,135.3,140.18,147.55,193.08,229.19,183.65,135.38,132.57,133.39,139.72,175.06,190.11,129.67,130.69,130.62,125.27,131.3,181.32,202.68,136.14,129.82,132.57,135.7,126.73,174.78,202.76,128.81,128.17,118.29,131.77,137.37,169.91,190.34,127.97,124.65,126.13,131.01,138.3,166.64,169.14,123.6,129,132.91,135.73,140.08,176.36,198.25,131.74,126.43,125.93,130.96,134.35,175.67,177.35,124.1,121.11,124.98,121.81,137.34,189.34,214.76,126.15,120.12,125.15,114.27,121.74,155.52,171.13,114.64,116.59,113.27,114.41,112.41,160.23,178.24,111.23,114.65,115.19,120.75,127.86,158.74,170.47,115.64,128.41,132.67,135.44,69.19,133.76,150.01,97.72,113.62,118.8,124.96,130.12,150.83,176.76,115.58,120.12,125.55,129.67,137.1,164.95,172.62,120.36,127.85,129.73,129.36,138.48,170.08,186.32,124.49,144.07,147.26,147.78,107.66,52.44,121.93,108.04,126.92,135.85,146.89,197.1,139.27,180.2,118.62,130.87,134.09,117.28,110.99,131.14,142.35,102.69,107.36,110.96,115.75,123.97,150.17,159.52,118.95,117.54,106.64,108.24,109.39,139.11,163.94,105.86,105.62,110.51,105.42,115.08,144.47,156.47,96.72,102.19,106.97,112.16,113.49,142.24,145.4,108.37,107.86,109.21,119.47,116.18,162.08,184.88,144.48,103.64,99.79,112.29,109.44,148.02,173.89,117.82,108.13,117.66,127.08,132.15,147.84,181.7,129.18,110.65,109.66,126.82,139.84,197.65,262.4,181.86,133.87,123.31,130.24,136.34,NA,210.42,148.96,130.18,120.67,128.25,141.57,187.02,227.64,146,134.95,130.17,141.97,132.6,190.24,223.64,129.62,141.1,140.01,127.07,165.78,214.97,213.57,134.87,147.95,150.58,154.83,155.82,196.77,193.92,156.64,145.88,145.98,144.78,156.22,197.29,227.3,160.69,143.04,147.8,141.4,149.27,197.49,198.03,162.43,142.71,146.42,151.47,154.1,194.88,233.9,152.11,119.24,127.55,163.53,162.45,208.67,237.68,144.78,142.67,154.89,135.51,166.32,204.61,248.5,171.37,155.22,151.55,160.47,167.32,216.99,245.24,165.94,156.86,161.39,171.26,178.32,220.06,241.25,191.52,151.26,163.12,167.15,170.82,218.83,229.03,160.46,155.34,158.39,163.68,171.56,214.44,267.5,164.36,164.31,174.57,175.1,190.61,238.84,208.19,149.06,158.14,160.73,173.81,179.72,224.47,250.81,177.12,166.96,168.77,175.79,183.86,205.58,240.84,178.33,151.4,165.12,169.62,185.29,214.22,226.1,156.84,158.86,169.31,175.94,198.05,236.41,277.54,171.28,162.27,163.74,169.38,202.14,213.01,243.49,157.54,163.64,173.14,176.95,183.29,217.88,237.13,159.1,165.44,161.7,163.77,183.87,213.97,224.46,155.66,156.82,158.69,158.32,174.85,221.71,230.57,167.56,172.14,158.08,189.27,183.76,226.31,233.68,171.1,239.46,225.11,202.12,203.8,232.35,250.82,163.71,175.58,162.68,186.72,199.39,245.62,279.69,216.04,153.97,162.93,177.57,186.67,220.44,242.22,165.67,163.81,169.57,160.55,164.14,219.25,275.03
